CMDLINE /opt/apps/intel13/python/2.7.9/bin/python worldline/job_scripts/run_select_ids.py
MEM 10.660156 1500956868.1684
MEM 10.660156 1500956868.1685
MEM 10.660156 1500956868.1686
MEM 10.660156 1500956868.1686
MEM 10.660156 1500956868.1687
MEM 10.660156 1500956868.1688
MEM 10.660156 1500956868.1689
MEM 10.664062 1500956868.1690
MEM 10.726562 1500956868.1691
MEM 10.726562 1500956868.1692
MEM 10.726562 1500956868.1693
MEM 10.726562 1500956868.1694
MEM 10.726562 1500956868.1695
MEM 10.726562 1500956868.1696
MEM 10.726562 1500956868.1697
MEM 10.726562 1500956868.1698
MEM 10.726562 1500956868.1699
MEM 10.726562 1500956868.1700
MEM 10.726562 1500956868.1701
MEM 10.726562 1500956868.1702
MEM 10.726562 1500956868.1703
MEM 10.730469 1500956868.1704
MEM 10.730469 1500956868.1705
MEM 10.730469 1500956868.1706
MEM 10.730469 1500956868.1707
MEM 10.730469 1500956868.1708
MEM 10.730469 1500956868.1708
MEM 10.730469 1500956868.1709
MEM 10.730469 1500956868.1710
MEM 10.730469 1500956868.1711
MEM 10.730469 1500956868.1712
MEM 10.730469 1500956868.1713
MEM 10.730469 1500956868.1714
MEM 10.730469 1500956868.1715
MEM 10.730469 1500956868.1716
MEM 10.730469 1500956868.1717
MEM 10.730469 1500956868.1718
MEM 10.730469 1500956868.1719
MEM 10.730469 1500956868.1720
MEM 10.730469 1500956868.1720
MEM 10.730469 1500956868.1721
MEM 10.734375 1500956868.1722
MEM 10.734375 1500956868.1723
MEM 10.734375 1500956868.1724
MEM 10.734375 1500956868.1725
MEM 10.734375 1500956868.1726
MEM 10.734375 1500956868.1727
MEM 10.734375 1500956868.1728
MEM 10.734375 1500956868.1729
MEM 10.734375 1500956868.1730
MEM 10.734375 1500956868.1731
MEM 10.746094 1500956868.1731
MEM 10.789062 1500956868.1732
MEM 10.828125 1500956868.1733
MEM 10.867188 1500956868.1734
MEM 10.890625 1500956868.1735
MEM 10.890625 1500956868.1736
MEM 10.890625 1500956868.1737
MEM 10.890625 1500956868.1738
MEM 10.890625 1500956868.1739
MEM 10.890625 1500956868.1740
MEM 10.917969 1500956868.1741
MEM 10.972656 1500956868.1742
MEM 11.015625 1500956868.1743
MEM 11.015625 1500956868.1744
MEM 11.015625 1500956868.1745
MEM 11.015625 1500956868.1746
MEM 11.015625 1500956868.1747
MEM 11.027344 1500956868.1748
MEM 11.027344 1500956868.1749
MEM 11.027344 1500956868.1749
MEM 11.027344 1500956868.1750
MEM 11.027344 1500956868.1751
MEM 11.027344 1500956868.1752
MEM 11.027344 1500956868.1753
MEM 11.027344 1500956868.1754
MEM 11.027344 1500956868.1755
MEM 11.027344 1500956868.1756
MEM 11.027344 1500956868.1757
MEM 11.031250 1500956868.1758
MEM 11.031250 1500956868.1759
MEM 11.027344 1500956868.1759
MEM 11.031250 1500956868.1760
MEM 11.031250 1500956868.1761
MEM 11.031250 1500956868.1762
MEM 11.031250 1500956868.1763
MEM 11.031250 1500956868.1764
MEM 11.031250 1500956868.1765
MEM 11.035156 1500956868.1766
MEM 11.035156 1500956868.1767
MEM 11.035156 1500956868.1768
MEM 11.035156 1500956868.1769
MEM 11.035156 1500956868.1770
MEM 11.035156 1500956868.1770
MEM 11.031250 1500956868.1771
MEM 11.039062 1500956868.1772
MEM 11.039062 1500956868.1773
MEM 11.039062 1500956868.1774
MEM 11.039062 1500956868.1775
MEM 11.035156 1500956868.1776
MEM 11.035156 1500956868.1777
MEM 11.035156 1500956868.1778
MEM 11.035156 1500956868.1779
MEM 11.035156 1500956868.1780
MEM 11.035156 1500956868.1781
MEM 11.035156 1500956868.1781
MEM 11.035156 1500956868.1782
MEM 11.035156 1500956868.1783
MEM 11.035156 1500956868.1784
MEM 11.035156 1500956868.1785
MEM 11.035156 1500956868.1786
MEM 11.035156 1500956868.1787
MEM 11.035156 1500956868.1788
MEM 11.035156 1500956868.1789
MEM 11.035156 1500956868.1790
MEM 11.035156 1500956868.1791
MEM 11.035156 1500956868.1792
MEM 11.039062 1500956868.1793
MEM 11.039062 1500956868.1794
MEM 11.039062 1500956868.1795
MEM 11.039062 1500956868.1796
MEM 11.039062 1500956868.1797
MEM 11.039062 1500956868.1798
MEM 11.039062 1500956868.1799
MEM 11.039062 1500956868.1800
MEM 11.039062 1500956868.1801
MEM 11.039062 1500956868.1801
MEM 11.039062 1500956868.1802
MEM 11.039062 1500956868.1803
MEM 11.039062 1500956868.1804
MEM 11.039062 1500956868.1805
MEM 11.039062 1500956868.1806
MEM 11.039062 1500956868.1807
MEM 11.039062 1500956868.1808
MEM 11.039062 1500956868.1809
MEM 11.039062 1500956868.1810
MEM 11.039062 1500956868.1811
MEM 11.042969 1500956868.1812
MEM 11.042969 1500956868.1813
MEM 11.039062 1500956868.1813
MEM 11.039062 1500956868.1814
MEM 11.039062 1500956868.1815
MEM 11.039062 1500956868.1816
MEM 11.042969 1500956868.1817
MEM 11.054688 1500956868.1818
MEM 11.054688 1500956868.1819
MEM 11.050781 1500956868.1820
MEM 11.066406 1500956868.1821
MEM 11.066406 1500956868.1822
MEM 11.066406 1500956868.1823
MEM 11.066406 1500956868.1824
MEM 11.066406 1500956868.1825
MEM 11.066406 1500956868.1826
MEM 11.066406 1500956868.1827
MEM 11.066406 1500956868.1827
MEM 11.066406 1500956868.1828
MEM 11.066406 1500956868.1829
MEM 11.066406 1500956868.1830
MEM 11.066406 1500956868.1831
MEM 11.066406 1500956868.1832
MEM 11.066406 1500956868.1833
MEM 11.066406 1500956868.1834
MEM 11.066406 1500956868.1835
MEM 11.066406 1500956868.1836
MEM 11.066406 1500956868.1837
MEM 11.066406 1500956868.1838
MEM 11.066406 1500956868.1839
MEM 11.066406 1500956868.1840
MEM 11.066406 1500956868.1841
MEM 11.066406 1500956868.1842
MEM 11.066406 1500956868.1843
MEM 11.066406 1500956868.1844
MEM 11.066406 1500956868.1844
MEM 11.066406 1500956868.1845
MEM 11.066406 1500956868.1846
MEM 11.066406 1500956868.1847
MEM 11.066406 1500956868.1848
MEM 11.066406 1500956868.1849
MEM 11.066406 1500956868.1850
MEM 11.066406 1500956868.1851
MEM 11.066406 1500956868.1852
MEM 11.066406 1500956868.1853
MEM 11.066406 1500956868.1854
MEM 11.066406 1500956868.1855
MEM 11.066406 1500956868.1856
MEM 11.066406 1500956868.1856
MEM 11.066406 1500956868.1857
MEM 11.066406 1500956868.1858
MEM 11.066406 1500956868.1859
MEM 11.066406 1500956868.1860
MEM 11.066406 1500956868.1861
MEM 11.066406 1500956868.1862
MEM 11.066406 1500956868.1863
MEM 11.066406 1500956868.1864
MEM 11.066406 1500956868.1865
MEM 11.066406 1500956868.1866
MEM 11.066406 1500956868.1867
MEM 11.066406 1500956868.1868
MEM 11.066406 1500956868.1868
MEM 11.066406 1500956868.1869
MEM 11.066406 1500956868.1870
MEM 11.066406 1500956868.1871
MEM 11.066406 1500956868.1872
MEM 11.066406 1500956868.1873
MEM 11.066406 1500956868.1874
MEM 11.066406 1500956868.1875
MEM 11.066406 1500956868.1876
MEM 11.066406 1500956868.1877
MEM 11.066406 1500956868.1878
MEM 11.066406 1500956868.1879
MEM 11.066406 1500956868.1879
MEM 11.066406 1500956868.1880
MEM 11.066406 1500956868.1881
MEM 11.066406 1500956868.1882
MEM 11.066406 1500956868.1884
MEM 11.066406 1500956868.1885
MEM 11.066406 1500956868.1886
MEM 11.066406 1500956868.1887
MEM 11.066406 1500956868.1887
MEM 11.066406 1500956868.1888
MEM 11.066406 1500956868.1889
MEM 11.066406 1500956868.1890
MEM 11.066406 1500956868.1891
MEM 11.066406 1500956868.1892
MEM 11.066406 1500956868.1893
MEM 11.066406 1500956868.1894
MEM 11.066406 1500956868.1895
MEM 11.066406 1500956868.1896
MEM 11.066406 1500956868.1897
MEM 11.066406 1500956868.1898
MEM 11.066406 1500956868.1899
MEM 11.066406 1500956868.1899
MEM 11.066406 1500956868.1900
MEM 11.066406 1500956868.1901
MEM 11.066406 1500956868.1902
MEM 11.066406 1500956868.1903
MEM 11.066406 1500956868.1904
MEM 11.066406 1500956868.1905
MEM 11.066406 1500956868.1906
MEM 11.066406 1500956868.1907
MEM 11.066406 1500956868.1908
MEM 11.066406 1500956868.1909
MEM 11.066406 1500956868.1910
MEM 11.066406 1500956868.1911
MEM 11.066406 1500956868.1911
MEM 11.066406 1500956868.1912
MEM 11.066406 1500956868.1913
MEM 11.066406 1500956868.1914
MEM 11.066406 1500956868.1915
MEM 11.066406 1500956868.1916
MEM 11.066406 1500956868.1917
MEM 11.066406 1500956868.1918
MEM 11.066406 1500956868.1919
MEM 11.066406 1500956868.1920
MEM 11.066406 1500956868.1921
MEM 11.066406 1500956868.1922
MEM 11.066406 1500956868.1923
MEM 11.066406 1500956868.1923
MEM 11.066406 1500956868.1924
MEM 11.066406 1500956868.1925
MEM 11.066406 1500956868.1926
MEM 11.066406 1500956868.1927
MEM 11.066406 1500956868.1928
MEM 11.066406 1500956868.1929
MEM 11.066406 1500956868.1930
MEM 11.066406 1500956868.1931
MEM 11.066406 1500956868.1932
MEM 11.066406 1500956868.1933
MEM 11.066406 1500956868.1934
MEM 11.066406 1500956868.1935
MEM 11.066406 1500956868.1936
MEM 11.066406 1500956868.1937
MEM 11.066406 1500956868.1938
MEM 11.066406 1500956868.1939
MEM 11.066406 1500956868.1940
MEM 11.066406 1500956868.1941
MEM 11.066406 1500956868.1941
MEM 11.066406 1500956868.1942
MEM 11.066406 1500956868.1943
MEM 11.066406 1500956868.1944
MEM 11.066406 1500956868.1945
MEM 11.066406 1500956868.1946
MEM 11.066406 1500956868.1947
MEM 11.066406 1500956868.1948
MEM 11.066406 1500956868.1949
MEM 11.066406 1500956868.1950
MEM 11.066406 1500956868.1951
MEM 11.066406 1500956868.1952
MEM 11.066406 1500956868.1953
MEM 11.066406 1500956868.1954
MEM 11.066406 1500956868.1954
MEM 11.066406 1500956868.1955
MEM 11.066406 1500956868.1956
MEM 11.066406 1500956868.1957
MEM 11.066406 1500956868.1958
MEM 11.066406 1500956868.1959
MEM 11.082031 1500956868.1960
MEM 11.082031 1500956868.1961
MEM 11.082031 1500956868.1962
MEM 11.082031 1500956868.1963
MEM 11.082031 1500956868.1964
MEM 11.082031 1500956868.1965
MEM 11.082031 1500956868.1966
MEM 11.082031 1500956868.1966
MEM 11.082031 1500956868.1967
MEM 11.082031 1500956868.1968
MEM 11.082031 1500956868.1969
MEM 11.082031 1500956868.1970
MEM 11.082031 1500956868.1971
MEM 11.082031 1500956868.1972
MEM 11.082031 1500956868.1973
MEM 11.082031 1500956868.1974
MEM 11.082031 1500956868.1975
MEM 11.082031 1500956868.1976
MEM 11.082031 1500956868.1977
MEM 11.082031 1500956868.1977
MEM 11.074219 1500956868.1979
MEM 11.074219 1500956868.1980
MEM 11.074219 1500956868.1981
MEM 11.074219 1500956868.1982
MEM 11.074219 1500956868.1983
MEM 11.074219 1500956868.1984
MEM 11.074219 1500956868.1985
MEM 11.074219 1500956868.1986
MEM 11.074219 1500956868.1987
MEM 11.074219 1500956868.1987
MEM 11.074219 1500956868.1988
MEM 11.074219 1500956868.1989
MEM 11.074219 1500956868.1990
MEM 11.074219 1500956868.1991
MEM 11.074219 1500956868.1992
MEM 11.074219 1500956868.1993
MEM 11.074219 1500956868.1994
MEM 11.074219 1500956868.1995
MEM 11.074219 1500956868.1996
MEM 11.074219 1500956868.1997
MEM 11.074219 1500956868.1998
MEM 11.074219 1500956868.1999
MEM 11.074219 1500956868.1999
MEM 11.074219 1500956868.2000
MEM 11.078125 1500956868.2001
MEM 11.078125 1500956868.2002
MEM 11.078125 1500956868.2003
MEM 11.078125 1500956868.2004
MEM 11.078125 1500956868.2005
MEM 11.074219 1500956868.2006
MEM 11.074219 1500956868.2007
MEM 11.074219 1500956868.2008
MEM 11.074219 1500956868.2009
MEM 11.074219 1500956868.2009
MEM 11.074219 1500956868.2010
MEM 11.074219 1500956868.2011
MEM 11.074219 1500956868.2012
MEM 11.074219 1500956868.2013
MEM 11.074219 1500956868.2014
MEM 11.074219 1500956868.2015
MEM 11.074219 1500956868.2016
MEM 11.074219 1500956868.2017
MEM 11.074219 1500956868.2018
MEM 11.074219 1500956868.2019
MEM 11.074219 1500956868.2020
MEM 11.074219 1500956868.2021
MEM 11.074219 1500956868.2021
MEM 11.074219 1500956868.2022
MEM 11.074219 1500956868.2023
MEM 11.074219 1500956868.2024
MEM 11.074219 1500956868.2025
MEM 11.074219 1500956868.2027
MEM 11.074219 1500956868.2028
MEM 11.074219 1500956868.2028
MEM 11.074219 1500956868.2029
MEM 11.074219 1500956868.2030
MEM 11.074219 1500956868.2031
MEM 11.074219 1500956868.2032
MEM 11.074219 1500956868.2033
MEM 11.074219 1500956868.2034
MEM 11.074219 1500956868.2035
MEM 11.074219 1500956868.2036
MEM 11.074219 1500956868.2037
MEM 11.074219 1500956868.2038
MEM 11.074219 1500956868.2039
MEM 11.074219 1500956868.2040
MEM 11.078125 1500956868.2040
MEM 11.078125 1500956868.2041
MEM 11.078125 1500956868.2042
MEM 11.074219 1500956868.2043
MEM 11.074219 1500956868.2044
MEM 11.074219 1500956868.2045
MEM 11.074219 1500956868.2046
MEM 11.074219 1500956868.2047
MEM 11.074219 1500956868.2048
MEM 11.074219 1500956868.2049
MEM 11.074219 1500956868.2050
MEM 11.074219 1500956868.2051
MEM 11.074219 1500956868.2051
MEM 11.074219 1500956868.2052
MEM 11.074219 1500956868.2053
MEM 11.074219 1500956868.2054
MEM 11.074219 1500956868.2055
MEM 11.074219 1500956868.2056
MEM 11.074219 1500956868.2057
MEM 11.074219 1500956868.2058
MEM 11.078125 1500956868.2059
MEM 11.078125 1500956868.2060
MEM 11.074219 1500956868.2061
MEM 11.074219 1500956868.2062
MEM 11.074219 1500956868.2063
MEM 11.074219 1500956868.2063
MEM 11.074219 1500956868.2064
MEM 11.074219 1500956868.2065
MEM 11.074219 1500956868.2066
MEM 11.074219 1500956868.2067
MEM 11.074219 1500956868.2068
MEM 11.074219 1500956868.2069
MEM 11.074219 1500956868.2070
MEM 11.074219 1500956868.2071
MEM 11.074219 1500956868.2072
MEM 11.074219 1500956868.2073
MEM 11.074219 1500956868.2074
MEM 11.078125 1500956868.2075
MEM 11.078125 1500956868.2076
MEM 11.074219 1500956868.2077
MEM 11.074219 1500956868.2078
MEM 11.074219 1500956868.2079
MEM 11.074219 1500956868.2080
MEM 11.074219 1500956868.2081
MEM 11.074219 1500956868.2081
MEM 11.074219 1500956868.2082
MEM 11.074219 1500956868.2083
MEM 11.074219 1500956868.2084
MEM 11.074219 1500956868.2085
MEM 11.074219 1500956868.2086
MEM 11.074219 1500956868.2087
MEM 11.074219 1500956868.2088
MEM 11.074219 1500956868.2089
MEM 11.074219 1500956868.2090
MEM 11.085938 1500956868.2091
MEM 11.085938 1500956868.2092
MEM 11.085938 1500956868.2092
MEM 11.074219 1500956868.2093
MEM 11.074219 1500956868.2094
MEM 11.074219 1500956868.2095
MEM 11.074219 1500956868.2096
MEM 11.074219 1500956868.2097
MEM 11.074219 1500956868.2098
MEM 11.074219 1500956868.2099
MEM 11.074219 1500956868.2100
MEM 11.074219 1500956868.2101
MEM 11.074219 1500956868.2102
MEM 11.074219 1500956868.2103
MEM 11.074219 1500956868.2104
MEM 11.074219 1500956868.2104
MEM 11.074219 1500956868.2106
MEM 11.074219 1500956868.2106
MEM 11.074219 1500956868.2107
MEM 11.242188 1500956868.2108
MEM 11.355469 1500956868.2109
MEM 11.382812 1500956868.2110
MEM 11.457031 1500956868.2111
MEM 11.460938 1500956868.2112
MEM 11.460938 1500956868.2113
MEM 11.460938 1500956868.2114
MEM 11.179688 1500956868.2115
MEM 11.191406 1500956868.2116
MEM 11.191406 1500956868.2117
MEM 11.191406 1500956868.2118
MEM 11.191406 1500956868.2118
MEM 11.195312 1500956868.2119
MEM 11.195312 1500956868.2120
MEM 11.195312 1500956868.2122
MEM 11.195312 1500956868.2123
MEM 11.195312 1500956868.2124
MEM 11.195312 1500956868.2125
MEM 11.195312 1500956868.2126
MEM 11.195312 1500956868.2126
MEM 11.195312 1500956868.2127
MEM 11.195312 1500956868.2128
MEM 11.195312 1500956868.2129
MEM 11.195312 1500956868.2130
MEM 11.195312 1500956868.2131
MEM 11.199219 1500956868.2132
MEM 11.199219 1500956868.2133
MEM 11.199219 1500956868.2134
MEM 11.207031 1500956868.2135
MEM 11.207031 1500956868.2136
MEM 11.207031 1500956868.2137
MEM 11.207031 1500956868.2137
MEM 11.207031 1500956868.2138
MEM 11.207031 1500956868.2139
MEM 11.207031 1500956868.2140
MEM 11.207031 1500956868.2141
MEM 11.207031 1500956868.2142
MEM 11.207031 1500956868.2143
MEM 11.207031 1500956868.2144
MEM 11.207031 1500956868.2145
MEM 11.207031 1500956868.2146
MEM 11.207031 1500956868.2147
MEM 11.207031 1500956868.2148
MEM 11.207031 1500956868.2149
MEM 11.207031 1500956868.2149
MEM 11.207031 1500956868.2150
MEM 11.207031 1500956868.2151
MEM 11.207031 1500956868.2152
MEM 11.207031 1500956868.2153
MEM 11.226562 1500956868.2154
MEM 11.238281 1500956868.2155
MEM 11.261719 1500956868.2156
MEM 11.261719 1500956868.2157
MEM 11.261719 1500956868.2158
MEM 11.261719 1500956868.2159
MEM 11.261719 1500956868.2160
MEM 11.261719 1500956868.2160
MEM 11.261719 1500956868.2161
MEM 11.261719 1500956868.2162
MEM 11.261719 1500956868.2163
MEM 11.261719 1500956868.2164
MEM 11.261719 1500956868.2165
MEM 11.261719 1500956868.2166
MEM 11.261719 1500956868.2167
MEM 11.261719 1500956868.2168
MEM 11.261719 1500956868.2169
MEM 11.261719 1500956868.2170
MEM 11.261719 1500956868.2171
MEM 11.261719 1500956868.2172
MEM 11.269531 1500956868.2173
MEM 11.285156 1500956868.2174
MEM 11.285156 1500956868.2175
MEM 11.277344 1500956868.2176
MEM 11.277344 1500956868.2177
MEM 11.277344 1500956868.2177
MEM 11.277344 1500956868.2178
MEM 11.277344 1500956868.2179
MEM 11.277344 1500956868.2180
MEM 11.277344 1500956868.2181
MEM 11.277344 1500956868.2182
MEM 11.277344 1500956868.2183
MEM 11.277344 1500956868.2184
MEM 11.277344 1500956868.2185
MEM 11.277344 1500956868.2186
MEM 11.277344 1500956868.2187
MEM 11.277344 1500956868.2188
MEM 11.277344 1500956868.2189
MEM 11.277344 1500956868.2190
MEM 11.277344 1500956868.2190
MEM 11.304688 1500956868.2191
MEM 11.320312 1500956868.2192
MEM 11.320312 1500956868.2193
MEM 11.300781 1500956868.2194
MEM 11.300781 1500956868.2195
MEM 11.300781 1500956868.2196
MEM 11.300781 1500956868.2197
MEM 11.300781 1500956868.2198
MEM 11.300781 1500956868.2199
MEM 11.300781 1500956868.2200
MEM 11.300781 1500956868.2201
MEM 11.300781 1500956868.2202
MEM 11.300781 1500956868.2203
MEM 11.300781 1500956868.2203
MEM 11.300781 1500956868.2204
MEM 11.300781 1500956868.2205
MEM 11.300781 1500956868.2206
MEM 11.300781 1500956868.2207
MEM 11.300781 1500956868.2208
MEM 11.300781 1500956868.2209
MEM 11.300781 1500956868.2210
MEM 11.300781 1500956868.2211
MEM 11.308594 1500956868.2212
MEM 11.308594 1500956868.2213
MEM 11.316406 1500956868.2214
MEM 11.316406 1500956868.2214
MEM 11.316406 1500956868.2215
MEM 11.316406 1500956868.2217
MEM 11.316406 1500956868.2218
MEM 11.316406 1500956868.2219
MEM 11.316406 1500956868.2220
MEM 11.316406 1500956868.2221
MEM 11.316406 1500956868.2221
MEM 11.316406 1500956868.2222
MEM 11.316406 1500956868.2223
MEM 11.316406 1500956868.2224
MEM 11.316406 1500956868.2225
MEM 11.316406 1500956868.2226
MEM 11.316406 1500956868.2227
MEM 11.316406 1500956868.2228
MEM 11.316406 1500956868.2229
MEM 11.316406 1500956868.2230
MEM 11.316406 1500956868.2231
MEM 11.316406 1500956868.2232
MEM 11.316406 1500956868.2232
MEM 11.316406 1500956868.2233
MEM 11.316406 1500956868.2234
MEM 11.316406 1500956868.2235
MEM 11.316406 1500956868.2236
MEM 11.316406 1500956868.2237
MEM 11.316406 1500956868.2238
MEM 11.316406 1500956868.2239
MEM 11.316406 1500956868.2240
MEM 11.316406 1500956868.2241
MEM 11.316406 1500956868.2242
MEM 11.324219 1500956868.2243
MEM 11.332031 1500956868.2243
MEM 11.332031 1500956868.2244
MEM 11.324219 1500956868.2245
MEM 11.328125 1500956868.2246
MEM 11.328125 1500956868.2247
MEM 11.328125 1500956868.2248
MEM 11.328125 1500956868.2249
MEM 11.328125 1500956868.2250
MEM 11.328125 1500956868.2251
MEM 11.328125 1500956868.2252
MEM 11.328125 1500956868.2253
MEM 11.328125 1500956868.2254
MEM 11.328125 1500956868.2255
MEM 11.335938 1500956868.2256
MEM 11.343750 1500956868.2256
MEM 11.343750 1500956868.2257
MEM 11.343750 1500956868.2258
MEM 11.343750 1500956868.2259
MEM 11.343750 1500956868.2260
MEM 11.343750 1500956868.2261
MEM 11.343750 1500956868.2262
MEM 11.343750 1500956868.2263
MEM 11.343750 1500956868.2264
MEM 11.343750 1500956868.2265
MEM 11.351562 1500956868.2266
MEM 11.359375 1500956868.2267
MEM 11.359375 1500956868.2268
MEM 11.359375 1500956868.2269
MEM 11.359375 1500956868.2270
MEM 11.359375 1500956868.2271
MEM 11.359375 1500956868.2272
MEM 11.367188 1500956868.2273
MEM 11.386719 1500956868.2274
MEM 11.406250 1500956868.2274
MEM 11.429688 1500956868.2275
MEM 11.445312 1500956868.2276
MEM 11.457031 1500956868.2277
MEM 11.464844 1500956868.2278
MEM 11.468750 1500956868.2279
MEM 11.480469 1500956868.2280
MEM 11.484375 1500956868.2281
MEM 11.484375 1500956868.2282
MEM 11.507812 1500956868.2283
MEM 11.531250 1500956868.2284
MEM 11.554688 1500956868.2284
MEM 11.578125 1500956868.2285
MEM 11.601562 1500956868.2286
MEM 11.625000 1500956868.2287
MEM 11.648438 1500956868.2288
MEM 11.667969 1500956868.2289
MEM 11.691406 1500956868.2290
MEM 11.710938 1500956868.2291
MEM 11.730469 1500956868.2292
MEM 11.750000 1500956868.2293
MEM 11.769531 1500956868.2294
MEM 11.789062 1500956868.2295
MEM 11.812500 1500956868.2296
MEM 11.832031 1500956868.2297
MEM 11.847656 1500956868.2297
MEM 11.863281 1500956868.2298
MEM 11.882812 1500956868.2299
MEM 11.898438 1500956868.2300
MEM 11.917969 1500956868.2301
MEM 11.929688 1500956868.2302
MEM 11.941406 1500956868.2303
MEM 11.960938 1500956868.2304
MEM 11.972656 1500956868.2305
MEM 11.984375 1500956868.2306
MEM 12.000000 1500956868.2307
MEM 12.007812 1500956868.2308
MEM 12.015625 1500956868.2308
MEM 12.019531 1500956868.2309
MEM 12.027344 1500956868.2310
MEM 12.035156 1500956868.2312
MEM 12.042969 1500956868.2313
MEM 12.050781 1500956868.2313
MEM 12.050781 1500956868.2314
MEM 12.058594 1500956868.2315
MEM 12.062500 1500956868.2316
MEM 12.066406 1500956868.2317
MEM 12.070312 1500956868.2318
MEM 12.070312 1500956868.2319
MEM 12.082031 1500956868.2320
MEM 12.085938 1500956868.2321
MEM 12.089844 1500956868.2322
MEM 12.089844 1500956868.2323
MEM 12.093750 1500956868.2323
MEM 12.093750 1500956868.2324
MEM 12.097656 1500956868.2325
MEM 12.105469 1500956868.2326
MEM 12.105469 1500956868.2327
MEM 12.109375 1500956868.2328
MEM 12.113281 1500956868.2329
MEM 12.117188 1500956868.2330
MEM 12.121094 1500956868.2331
MEM 12.125000 1500956868.2332
MEM 12.125000 1500956868.2333
MEM 12.128906 1500956868.2334
MEM 12.132812 1500956868.2334
MEM 12.140625 1500956868.2336
MEM 12.144531 1500956868.2337
MEM 12.148438 1500956868.2337
MEM 12.148438 1500956868.2338
MEM 12.152344 1500956868.2339
MEM 12.156250 1500956868.2340
MEM 12.164062 1500956868.2341
MEM 12.164062 1500956868.2342
MEM 12.167969 1500956868.2343
MEM 12.171875 1500956868.2344
MEM 12.175781 1500956868.2345
